,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_bins,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
5520,711345258,Existing Customer,52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731,0,5731,0.685,4751,85,0.932,0,50대,0.00010545,0.99989
5521,713685033,Attrited Customer,44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2,2,2417,0,2417,0.389,1848,38,0.407,0,40대,0.99129,0.00871
5522,718205283,Existing Customer,48,F,3,College,Single,$40K - $60K,Blue,37,6,3,1,1438.3,0,1438.3,0.777,5035,76,0.767,0,40대,0.00010944,0.99989
5523,708337683,Existing Customer,51,M,2,Uneducated,Single,$60K - $80K,Blue,40,4,2,2,21800,893,20907,0.445,3820,62,0.676,0.041,50대,0.00011703,0.99988
5524,720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547,0,1547,0.845,2312,43,0.303,0,50대,0.99452,0.00548
5525,710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485,736,749,0.622,4198,65,0.912,0.496,40대,0.00018864,0.99981
5526,785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,1,3,2505,2282,223,0.712,4333,77,0.833,0.911,40대,9.26E-05,0.99991
5527,770740308,Existing Customer,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,3,2,2631,1699,932,0.668,4691,92,0.704,0.646,40대,0.00018864,0.99981
5528,787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700,2480,220,0.686,2396,49,0.531,0.919,40대,0.99169,0.00831
5529,708846183,Existing Customer,48,M,4,College,Single,$60K - $80K,Blue,30,4,2,2,3307,2234,1073,0.818,4006,68,0.838,0.676,40대,0.00011605,0.99988
5530,810586833,Existing Customer,38,F,3,Graduate,Divorced,Unknown,Blue,33,6,2,3,29638,857,28781,0.481,3429,78,0.696,0.029,30대,0.00019864,0.9998
5531,711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066,347,1719,0.511,2157,37,0.321,0.168,30대,0.9984,0.00159907
5532,712425258,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,26,6,1,3,1859,1379,480,0.836,4260,72,0.714,0.742,40대,0.00010679,0.99989
5533,772063308,Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,34,5,1,1,13362,0,13362,0.682,4155,79,0.795,0,40대,3.32E-05,0.99997
5534,718574808,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,17,4,3,4,2431,1846,585,0.612,4327,74,0.644,0.759,30대,0.000516,0.99948
5535,717131283,Existing Customer,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,1,1,6034,1579,4455,0.753,4712,67,0.914,0.262,40대,3.39E-05,0.99997
5536,798996183,Existing Customer,61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2,3,2194,1512,682,0.725,4069,80,0.778,0.689,60대 이상,0.00018057,0.99982
5537,716831508,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,34,4,1,3,1963,1524,439,0.879,3492,59,1.034,0.776,40대,9.34E-05,0.99991
5538,715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,40대,0.9949,0.0051
5539,813234108,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,40,4,1,3,2922,1212,1710,0.662,3895,70,0.591,0.415,40대,9.88E-05,0.9999
5540,711027183,Existing Customer,50,M,4,College,Single,$40K - $60K,Blue,45,4,3,1,6943,600,6343,0.653,4946,80,0.739,0.086,50대,0.00011061,0.99989
5541,718812708,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,44,5,3,4,34516,219,34297,0.482,1882,48,0.714,0.006,50대,0.99807,0.00193323
5542,709505808,Attrited Customer,45,F,3,College,Single,Unknown,Blue,33,5,3,4,4345,2198,2147,0.465,1918,31,0.292,0.506,40대,0.99808,0.0019163
5543,711267633,Attrited Customer,50,F,3,Graduate,Divorced,Less than $40K,Blue,40,5,4,4,4248,316,3932,0.661,2271,36,0.333,0.074,50대,0.99846,0.00154215
5544,719613783,Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,2,2,1438.3,0,1438.3,0.872,4211,64,0.778,0,50대,0.0001546,0.99985
5545,719035758,Existing Customer,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,1,2,2383,1516,867,0.857,4917,78,0.95,0.636,50대,5.88E-05,0.99994
5546,708473133,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,45,4,2,3,1677,0,1677,0.824,4588,68,0.7,0,50대,0.00017969,0.99982
5547,712996833,Existing Customer,40,F,1,High School,Married,Unknown,Blue,33,4,2,2,2392,1129,1263,0.695,4309,86,0.72,0.472,40대,0.00010386,0.9999
5548,720963258,Attrited Customer,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474,0,3474,0.735,2675,37,0.48,0,50대,0.99485,0.00515
5549,819606258,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,43,5,3,3,8737,1629,7108,0.618,3876,55,0.774,0.186,40대,0.00034872,0.99965
5550,714634983,Attrited Customer,44,F,1,Unknown,Single,Unknown,Blue,36,3,3,3,3517,0,3517,0.634,2403,48,0.548,0,40대,0.99681,0.00319278
5551,806428908,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,55,3,3,3,13397,0,13397,0.814,5049,75,0.63,0,60대 이상,0.00028395,0.99972
5552,710903358,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,55,5,2,1,6352,1386,4966,0.5,3709,77,0.604,0.218,60대 이상,6.47E-05,0.99994
5553,712676208,Existing Customer,46,F,5,High School,Single,Less than $40K,Blue,36,6,3,3,1787,1324,463,0.684,4084,79,1.026,0.741,40대,0.00030361,0.9997
5554,709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,2,4,18734,0,18734,0.674,2112,52,0.857,0,60대 이상,0.99634,0.00365621
5555,712102983,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,3,3,1438.3,0,1438.3,0.634,3832,87,0.673,0,40대,0.00029411,0.99971
5556,754480233,Existing Customer,50,M,2,Post-Graduate,Divorced,$40K - $60K,Blue,43,5,2,4,3525,0,3525,0.798,4742,62,0.824,0,50대,0.00038424,0.99962
5557,719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33,4,3,4,2067,1250,817,0.891,4565,65,0.806,0.605,40대,0.00078294,0.99922
5558,716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051,0,2051,0.989,4355,87,0.977,0,40대,0.00018218,0.99982
5559,715537383,Existing Customer,46,M,3,College,Single,$120K +,Blue,30,5,1,2,27378,1893,25485,0.432,3934,78,0.592,0.069,40대,5.56E-05,0.99994
5560,709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614,0,1614,0.609,2437,46,0.438,0,30대,0.99789,0.00211089
5561,789325008,Existing Customer,49,M,3,College,Single,Less than $40K,Blue,38,5,3,1,7862,1991,5871,0.654,3645,82,0.608,0.253,40대,0.00010944,0.99989
5562,719195733,Existing Customer,47,M,3,College,Married,$60K - $80K,Blue,36,5,1,3,4284,1900,2384,0.971,4948,85,0.848,0.444,40대,9.35E-05,0.99991
5563,787665258,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,1,2,2,1438.3,0,1438.3,0.749,2393,36,0.636,0,40대,0.99236,0.00764
5564,710226708,Existing Customer,55,F,2,Uneducated,Divorced,Less than $40K,Blue,49,5,2,1,1438.3,680,758.3,0.77,4573,93,0.691,0.473,50대,7.06E-05,0.99993
5565,711982383,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,49,3,3,2,21805,1777,20028,0.519,4694,79,0.411,0.081,60대 이상,0.00016883,0.99983
5566,716345283,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,1,4,4712,1920,2792,0.596,4277,66,0.571,0.407,50대,0.00016249,0.99984
5567,816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698,0,1698,0.823,2448,40,0.379,0,30대,0.99722,0.00277723
5568,710842308,Existing Customer,41,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,3,4,2264,928,1336,0.662,4150,83,0.844,0.41,40대,0.00054773,0.99945
5569,713132133,Existing Customer,54,F,1,Unknown,Married,Less than $40K,Blue,39,3,2,4,2720,1694,1026,0.843,5103,81,0.761,0.623,50대,0.00033692,0.99966
5570,788874333,Existing Customer,55,M,3,Post-Graduate,Unknown,$120K +,Blue,40,3,1,4,15631,1305,14326,0.668,4313,67,0.914,0.083,50대,0.00019296,0.99981
5571,717987258,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,36,5,2,4,2594,1686,908,0.624,4503,67,0.811,0.65,40대,0.00037246,0.99963
5572,793712658,Attrited Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,2,3,15011,2517,12494,0.713,1821,36,0.385,0.168,50대,0.99499,0.00501
5573,708324483,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,39,3,3,4,1548,0,1548,0.664,4420,71,0.775,0,40대,0.0005948,0.99941
5574,768612258,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,46,3,3,3,2700,1623,1077,0.848,4171,78,0.814,0.601,50대,0.00034503,0.99965
5575,719659758,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919,1670,1249,1.041,4194,72,0.756,0.572,40대,2.07E-05,0.99998
5576,711313158,Existing Customer,50,F,4,Unknown,Single,Unknown,Blue,44,5,1,1,10721,0,10721,0.861,4962,74,0.51,0,50대,3.83E-05,0.99996
5577,716483358,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,29,5,1,4,6125,1329,4796,0.646,5481,68,0.7,0.217,40대,0.00016399,0.99984
5578,719829633,Existing Customer,42,F,2,Unknown,Married,Less than $40K,Blue,29,5,3,4,3200,1733,1467,0.909,5026,79,0.837,0.542,40대,0.00056716,0.99943
5579,812465958,Existing Customer,53,F,3,Post-Graduate,Divorced,Unknown,Blue,48,5,2,2,12286,997,11289,0.726,4960,83,0.729,0.081,50대,0.00013897,0.99986
5580,786536808,Existing Customer,51,M,2,College,Married,$80K - $120K,Blue,45,3,3,1,21543,0,21543,0.53,3928,82,0.64,0,50대,0.00010546,0.99989
5581,807369708,Existing Customer,52,M,3,College,Married,$120K +,Blue,47,3,2,4,6355,0,6355,0.711,4009,74,0.947,0,50대,0.00032945,0.99967
5582,711397533,Existing Customer,52,F,2,High School,Married,Less than $40K,Blue,41,4,2,2,5616,2410,3206,0.962,3410,62,0.59,0.429,50대,0.00011065,0.99989
5583,711740508,Existing Customer,50,F,1,Unknown,Married,$40K - $60K,Blue,40,6,2,2,2661,1575,1086,0.735,4615,82,0.708,0.592,50대,0.00011743,0.99988
5584,715233108,Existing Customer,38,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,2836,862,1974,0.772,4121,83,0.694,0.304,30대,5.03E-05,0.99995
5585,813807258,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0,50대,0.00029408,0.99971
5586,769183908,Existing Customer,51,F,2,Doctorate,Single,Unknown,Blue,45,6,3,1,2109,683,1426,0.593,4321,58,0.812,0.324,50대,0.00015697,0.99984
5587,718451133,Existing Customer,48,M,2,Graduate,Single,$60K - $80K,Blue,40,4,5,4,14951,1413,13538,0.784,3899,68,1.061,0.095,40대,0.00057631,0.99942
5588,721115733,Existing Customer,47,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1591,894,697,0.786,3698,79,1.026,0.562,40대,0.00020516,0.99979
5589,720085233,Attrited Customer,51,F,2,Doctorate,Divorced,Unknown,Blue,40,6,3,4,8930,2517,6413,0.661,2167,38,0.357,0.282,50대,0.99866,0.00133669
5590,717036408,Existing Customer,36,F,1,Uneducated,Single,Unknown,Blue,36,6,3,1,4685,1626,3059,0.945,4560,81,0.588,0.347,30대,0.00010469,0.9999
5591,714427608,Existing Customer,45,F,5,Post-Graduate,Married,Unknown,Blue,29,5,3,1,2555,681,1874,0.576,4888,78,0.814,0.267,40대,0.00013178,0.99987
5592,780019908,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,2,2172,644,1528,0.673,4657,82,0.907,0.297,50대,0.00016883,0.99983
5593,827898033,Attrited Customer,54,F,1,Uneducated,Married,Unknown,Blue,50,4,0,3,2912,0,2912,0.621,2465,54,1.077,0,50대,0.97066,0.02934
5594,720302883,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,1,3390,2180,1210,0.877,4585,78,0.95,0.643,50대,0.00011256,0.99989
5595,715893633,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193,1084,1109,0.974,4755,81,0.761,0.494,40대,0.00027297,0.99973
5596,720730683,Existing Customer,51,F,2,Graduate,Married,Unknown,Blue,36,5,3,3,17412,730,16682,0.837,4997,84,0.615,0.042,50대,0.00030251,0.9997
5597,720638283,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,20,4,3,2,2801,1731,1070,0.644,4568,83,0.93,0.618,40대,0.0001834,0.99982
5598,789053883,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,31,4,2,1,11186,2231,8955,0.708,3692,84,0.647,0.199,40대,8.38E-05,0.99992
5599,719286708,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,39,4,5,2,2434,1340,1094,0.668,4498,76,0.81,0.551,50대,0.00018857,0.99981
5600,713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790,1474,316,0.595,2128,40,0.429,0.823,50대,0.99631,0.00368792
5601,793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53,4,3,3,2716,1740,976,0.65,4208,69,0.568,0.641,50대,0.00027604,0.99972
5602,813895458,Existing Customer,49,F,0,Unknown,Single,Unknown,Blue,43,6,3,3,2874,0,2874,0.676,4617,89,0.78,0,40대,0.00028535,0.99971
5603,771733608,Attrited Customer,47,F,1,Graduate,Married,$40K - $60K,Blue,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0,40대,0.99881,0.00119106
5604,710102208,Existing Customer,56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,2,18776,0,18776,0.81,4464,75,0.596,0,50대,0.00011382,0.99989
5605,719511783,Existing Customer,48,F,1,Unknown,Married,Unknown,Blue,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,40대,0.00011743,0.99988
5606,712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793,2488,17305,0.594,2186,44,0.467,0.126,50대,0.99605,0.00394582
5607,783070833,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2,3,2472,1899,573,0.77,4408,86,0.792,0.768,30대,0.00020077,0.9998
5608,713419908,Existing Customer,58,F,2,High School,Married,Unknown,Blue,50,3,2,3,12362,0,12362,0.635,4537,72,0.636,0,50대,0.0001861,0.99981
5609,789345408,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,29,5,3,2,1438.3,722,716.3,0.894,4983,53,1.12,0.502,30대,0.00017488,0.99983
5610,720992883,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,3,3189,1863,1326,0.77,4805,76,0.949,0.584,40대,0.00031726,0.99968
5611,803652633,Existing Customer,47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2092,1575,517,0.838,5124,70,0.522,0.753,40대,0.00011703,0.99988
5612,789248958,Existing Customer,37,F,2,High School,Married,$40K - $60K,Blue,26,3,2,3,2946,2517,429,0.841,5259,89,0.78,0.854,30대,0.0001861,0.99981
5613,716178483,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,4,3,2,2430,0,2430,0.569,4334,71,0.578,0,40대,0.00019396,0.99981
5614,715440558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2,4143,1888,2255,0.561,3940,74,0.805,0.456,50대,5.17E-05,0.99995
5615,711535158,Attrited Customer,46,F,1,College,Unknown,Unknown,Blue,35,5,3,3,2197,461,1736,0.636,1955,42,0.448,0.21,40대,0.99639,0.00360825
5616,713647083,Existing Customer,53,F,2,Uneducated,Single,Unknown,Blue,36,5,2,3,9314,1761,7553,0.562,3696,80,0.778,0.189,50대,0.00019683,0.9998
5617,718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719,2517,1202,0.666,2587,43,0.536,0.677,50대,0.99425,0.00575
5618,718404783,Attrited Customer,59,F,0,Unknown,Married,Unknown,Blue,49,5,2,4,6996,0,6996,0.871,2384,33,0.375,0,50대,0.99677,0.00323494
5619,817332483,Attrited Customer,63,M,0,Doctorate,Single,Unknown,Blue,47,6,4,3,7306,0,7306,0.875,2445,43,0.593,0,60대 이상,0.9978,0.00219708
5620,710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029,621,1408,1.001,3142,37,0.85,0.306,40대,0.99326,0.00674
5621,794965233,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199,781,12418,0.411,1927,44,0.63,0.059,50대,0.99612,0.0038814
5622,710512833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,29,6,1,1,3304,1338,1966,0.615,5178,79,0.756,0.405,30대,3.32E-05,0.99997
5623,710803008,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3,2,3125,2041,1084,0.675,4372,68,0.659,0.653,40대,0.00027008,0.99973
5624,712987608,Existing Customer,51,F,2,Doctorate,Single,Less than $40K,Blue,40,3,3,3,1438.3,1153,285.3,0.866,4263,84,0.909,0.802,50대,0.00043772,0.99956
5625,716974383,Existing Customer,41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491,1979,512,0.629,1911,35,0.75,0.794,40대,4.33E-05,0.99996
5626,720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977,0,1977,0.868,2341,37,0.37,0,50대,0.99452,0.00548
5627,710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806,0,1806,0.983,2833,43,0.654,0,30대,0.9948,0.0052
5628,779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938,1175,763,0.85,4606,75,0.875,0.606,30대,0.0003139,0.99969
5629,721017333,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,3188,2002,1186,0.825,4606,83,0.804,0.628,40대,0.00023623,0.99976
5630,720952608,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,29,6,1,2,2288,1505,783,0.788,4396,68,0.659,0.658,40대,5.35E-05,0.99995
5631,712886733,Existing Customer,44,F,1,Graduate,Unknown,Less than $40K,Blue,32,3,3,3,1780,1338,442,0.966,4268,87,0.673,0.752,40대,0.00028395,0.99972
5632,810545733,Existing Customer,47,F,2,College,Married,Unknown,Blue,42,3,3,3,2373,1480,893,0.631,4228,63,0.658,0.624,40대,0.00029411,0.99971
5633,822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250,0,23250,0.564,2205,43,0.654,0,40대,0.99192,0.00808
5634,713526258,Attrited Customer,47,M,3,Uneducated,Single,$120K +,Blue,36,3,3,4,34516,0,34516,0.517,2020,33,0.375,0,40대,0.99819,0.00181217
5635,712877733,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,42,6,3,3,12882,1402,11480,0.783,4407,84,0.647,0.109,40대,0.00031231,0.99969
5636,713339283,Existing Customer,54,M,3,Unknown,Married,$60K - $80K,Blue,39,4,3,4,6348,798,5550,1.042,4135,71,0.972,0.126,50대,0.00058851,0.99941
5637,720473433,Existing Customer,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,1,3,2621,2486,135,0.755,4955,78,0.733,0.948,50대,8.70E-05,0.99991
5638,780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843,1293,550,0.349,2077,61,0.694,0.702,30대,0.99153,0.00847
5639,711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3,3,2,3228,0,3228,0.747,4524,70,0.667,0,40대,0.0001834,0.99982
5640,789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303,722,1581,0.807,4469,80,0.778,0.314,40대,0.00011937,0.99988
5641,721332033,Existing Customer,42,M,2,Unknown,Single,$80K - $120K,Blue,30,4,2,1,29195,892,28303,0.565,4411,67,0.763,0.031,40대,7.54E-05,0.99992
5642,709612983,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,4,2990,1828,1162,0.488,2265,41,0.414,0.611,40대,0.99695,0.00305189
5643,771058908,Existing Customer,55,F,3,High School,Single,$40K - $60K,Blue,42,3,3,2,2873,2455,418,1,4563,72,0.756,0.855,50대,0.00018145,0.99982
5644,715471833,Existing Customer,50,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253,0,28253,0.479,4525,67,0.763,0,50대,9.35E-05,0.99991
5645,711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882,0,1882,0.8,5221,87,0.891,0,50대,9.61E-05,0.9999
5646,713947908,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,23,6,2,2,1630,0,1630,0.605,4426,91,0.784,0,30대,0.00011065,0.99989
5647,709741608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,36,3,1,2,4546,0,4546,0.651,3739,53,0.963,0,50대,6.05E-05,0.99994
5648,709333608,Existing Customer,58,F,2,High School,Single,Unknown,Blue,46,6,2,2,2395,1345,1050,0.811,4983,84,0.867,0.562,50대,0.00011065,0.99989
5649,709688883,Attrited Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,36,4,3,2,3845,0,3845,0.595,2174,39,0.393,0,40대,0.99452,0.00548
5650,716269308,Existing Customer,56,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,2,2836,1362,1474,0.661,4192,90,0.731,0.48,50대,0.00011811,0.99988
5651,708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506,168,1338,0.671,2312,44,0.467,0.112,40대,0.99661,0.00338788
5652,709892658,Existing Customer,48,F,5,Graduate,Single,Less than $40K,Blue,38,5,3,2,1605,1300,305,0.95,4495,67,0.718,0.81,40대,0.0001857,0.99981
5653,713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36,3,2,2,11778,0,11778,0.603,2147,44,0.375,0,50대,0.99046,0.00954
5654,710183283,Existing Customer,55,F,1,High School,Married,Less than $40K,Blue,36,5,1,1,2747,0,2747,0.834,5032,84,0.68,0,50대,3.03E-05,0.99997
5655,711937158,Existing Customer,49,M,3,College,Married,$60K - $80K,Blue,39,5,3,3,2501,0,2501,0.832,4837,87,0.74,0,40대,0.00030519,0.99969
5656,771486933,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563,2242,321,1.114,3942,84,0.826,0.875,60대 이상,0.00016883,0.99983
5657,717450633,Attrited Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,36,3,2,4,1659,1544,115,0.408,1920,39,0.345,0.931,40대,0.99714,0.00286097
5658,718421808,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,43,6,3,2,3068,1765,1303,0.853,4611,73,0.698,0.575,50대,0.00018494,0.99982
5659,716403633,Existing Customer,60,F,0,College,Divorced,Less than $40K,Blue,50,5,3,2,3426,1650,1776,0.622,4467,69,1.029,0.482,60대 이상,0.00015007,0.99985
5660,717646983,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,49,4,3,4,3214,424,2790,0.877,2720,53,0.71,0.132,50대,0.99794,0.00205937
5661,778837083,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,31,3,3,3,12906,321,12585,0.76,2078,62,0.55,0.025,50대,0.99671,0.00329379
5662,768632958,Attrited Customer,59,F,1,Graduate,Single,Unknown,Blue,49,3,4,6,8708,1091,7617,0.904,2508,49,0.885,0.125,50대,0.99944,0.00056181
5663,715622508,Attrited Customer,52,M,2,Unknown,Married,$80K - $120K,Blue,41,6,4,3,7904,0,7904,0.712,2094,32,0.231,0,50대,0.99752,0.00248146
5664,708402333,Existing Customer,48,F,2,Doctorate,Divorced,Unknown,Blue,37,6,2,0,4549,1313,3236,0.777,4782,88,0.66,0.289,40대,6.08E-05,0.99994
5665,708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,40대,0.99137,0.00863
5666,715625658,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,36,3,1,3,4476,1492,2984,0.933,4603,87,0.706,0.333,40대,9.34E-05,0.99991
5667,789599283,Existing Customer,44,F,3,College,Divorced,Unknown,Blue,38,5,3,2,2002,1448,554,0.734,3406,62,0.632,0.723,40대,0.00018146,0.99982
5668,708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502,2066,9436,0.889,4786,85,1.125,0.18,40대,0.00019517,0.9998
